subset_index,task_name,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,BTCV/Cervix/CT/0,23,23,0,0,2,7.942495272583727e-11,0.9041630625724792,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,BTCV/Cervix/CT/0,23,23,0,1,15,0.7435710430145264,0.9125235080718994,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,BTCV/Cervix/CT/0,23,23,0,2,9,0.7436570525169373,0.9155508875846864,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,BTCV/Cervix/CT/0,23,23,0,3,5,1.805059920978458e-11,0.9430077075958252,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,BTCV/Cervix/CT/0,23,23,0,4,8,0.9659078121185304,0.9659078121185304,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,BTCV/Cervix/CT/0,23,23,0,5,7,0.9286622405052184,0.9286622405052184,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,BTCV/Cervix/CT/0,23,23,0,6,17,0.932190239429474,0.932190239429474,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,BTCV/Cervix/CT/0,23,23,0,7,11,0.908030331134796,0.908030331134796,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,BTCV/Cervix/CT/0,23,23,0,8,1,0.9314336776733398,0.9314336776733398,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,BTCV/Cervix/CT/0,23,23,0,9,16,0.9400436878204346,0.9400436878204346,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,BTCV/Cervix/CT/0,23,24,1,0,16,2.3134015536552248e-11,0.9075190424919128,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,BTCV/Cervix/CT/0,23,24,1,1,11,0.9111589789390564,0.9111589789390564,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,BTCV/Cervix/CT/0,23,24,1,2,5,0.0800573751330375,0.934438705444336,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,BTCV/Cervix/CT/0,23,24,1,3,15,0.5385758280754089,0.9089308381080629,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
